# instance_id,shares
1799,0.246645
1800,0.169928
1801,0.431868
1802,0.016561
1803,0.611944
1804,0.439639
1805,0.641917
1806,0.164037
1807,0.342221
1808,0.464636
1809,0.250088
1810,0.348094
1811,0.247999
1812,0.421823
1813,0.829970
1814,-0.462508
1815,0.110329
1816,0.057108
1817,0.290854
1818,0.357440
1819,0.003713
1820,0.020557
1821,0.434724
1822,0.023708
1823,0.475384
1824,0.392483
1825,-0.144681
1826,-0.153141
1827,-0.332444
1828,0.115565
1829,-0.292420
1830,0.261288
1831,0.118246
1832,0.350167
1833,0.214735
1834,-0.182989
1835,-0.004490
1836,0.412966
1837,0.432098
1838,-0.093322
1839,-1.102934
1840,0.043419
1841,-0.146563
1842,0.807490
1843,-0.062749
1844,0.258030
1845,0.126254
1846,0.351980
1847,-0.265113
1848,-0.080243
1849,0.053339
1850,-0.030154
1851,0.347811
1852,0.113854
1853,0.412974
1854,0.067189
1855,-0.162620
1856,0.649189
1857,0.694349
1858,0.325661
1859,-0.104979
1860,0.547348
1861,-0.517753
1862,0.000536
1863,0.279119
1864,0.694138
1865,-0.228436
1866,0.028477
1867,0.169219
1868,0.615040
1869,0.256031
1870,0.067322
1871,0.329734
1872,0.328953
1873,-0.279901
1874,-0.153460
1875,0.244939
1876,-0.336699
1877,0.042749
1878,0.079334
1879,-0.134538
1880,0.170089
1881,0.116321
1882,-0.240477
1883,0.099124
1884,-0.064674
1885,0.272624
1886,0.106371
1887,-0.021495
1888,-0.023529
1889,0.261560
1890,0.013647
1891,-0.063657
1892,0.353338
1893,0.305076
1894,0.203460
1895,0.454329
1896,-0.025373
1897,0.303758
1898,-0.152358
1899,-0.128296
1900,-0.450312
1901,0.491977
1902,-0.043161
1903,0.192024
1904,0.040213
1905,-0.238388
1906,0.175641
1907,1.310291
1908,0.303437
1909,0.113544
1910,-0.089502
1911,0.359321
1912,0.396936
1913,0.272459
1914,0.030820
1915,0.343879
1916,0.602580
1917,0.588854
1918,0.212261
1919,0.194528
1920,0.275108
1921,0.176518
1922,-0.073477
1923,0.072234
1924,0.410667
1925,0.139153
1926,0.137034
1927,1.031845
1928,0.246136
1929,0.355091
1930,0.469357
1931,0.209810
1932,0.353251
1933,-0.247888
1934,-0.047265
1935,0.164111
1936,-0.436520
1937,-0.075638
1938,0.197334
1939,0.347390
1940,-0.004097
1941,0.160533
1942,0.143399
1943,0.148629
1944,-0.072198
1945,0.371444
1946,1.157054
1947,0.395884
1948,0.307511
1949,0.269847
1950,0.437635
1951,-0.286430
1952,0.581386
1953,0.255477
1954,-0.336345
1955,-0.014566
1956,-0.138012
1957,0.566271
1958,0.546969
1959,-0.030368
1960,0.141695
1961,0.388483
1962,0.340285
1963,0.295846
1964,0.894293
1965,0.564986
1966,-0.451499
1967,0.306655
1968,-0.142506
1969,0.053267
1970,-0.126493
1971,0.074312
1972,0.098570
1973,0.291871
1974,0.337384
1975,0.227077
1976,0.085832
1977,-0.027039
1978,-0.045704
1979,0.091700
1980,0.347910
1981,-0.061725
1982,1.054567
1983,0.179915
1984,0.302101
1985,0.393059
1986,0.061501
1987,0.341859
1988,-0.060491
1989,0.206141
1990,0.212627
1991,-0.077536
1992,0.028900
1993,0.251442
1994,0.080233
1995,0.102479
1996,0.483112
1997,-0.206034
1998,0.188274
1999,0.073683
2000,-0.165352
2001,0.117352
2002,0.021684
2003,-0.071497
2004,0.027768
2005,0.172701
2006,0.132341
2007,-0.262972
2008,-0.446462
2009,0.399682
2010,0.408115
2011,0.292908
2012,0.341179
2013,0.433993
2014,0.372237
2015,-0.098619
2016,0.551662
2017,0.971725
2018,-0.163357
2019,0.617472
2020,0.769755
2021,1.408636
2022,-0.621424
2023,-0.004724
2024,-0.006305
2025,1.098412
2026,0.085868
2027,-0.121324
2028,-0.076603
2029,0.297023
2030,0.534696
2031,0.030087
2032,0.113290
2033,-0.196418
2034,-0.011890
2035,0.032995
2036,0.165295
2037,-0.102176
2038,0.289968
2039,0.168625
2040,0.262072
2041,-0.025412
2042,0.177932
2043,-0.177698
2044,-0.105785
2045,-0.271169
2046,0.107691
2047,0.145825
2048,-0.144084
2049,0.594667
2050,0.280363
2051,0.522848
2052,-0.051312
2053,0.331119
2054,-0.185006
2055,0.061250
2056,-0.220284
2057,-0.334597
2058,0.168701
2059,-0.475447
2060,0.050537
2061,1.499656
2062,-0.213857
2063,-0.013491
2064,0.025043
2065,0.049047
2066,0.118482
2067,-0.033186
2068,0.188083
2069,0.624504
2070,0.962085
2071,0.112574
2072,0.256899
2073,0.664031
2074,0.233959
2075,-0.217639
2076,0.540062
2077,0.254226
2078,0.808947
2079,-0.015317
2080,-0.084715
2081,0.235234
2082,0.566172
2083,0.598013
2084,0.348833
2085,0.690378
2086,0.223302
2087,0.247512
2088,0.161312
2089,0.226679
2090,0.235853
2091,0.368233
2092,0.547824
2093,-0.036092
2094,0.286795
2095,0.483519
2096,-0.145862
2097,0.690993
2098,-0.066522
2099,0.855271
2100,0.204402
2101,1.345464
2102,0.161426
2103,0.729732
2104,0.488486
2105,0.403128
2106,0.092426
2107,-0.196688
2108,0.585372
2109,0.110275
2110,0.041928
2111,-0.012293
2112,0.088435
2113,0.199298
2114,0.499485
2115,0.244506
2116,0.628428
2117,0.118663
2118,0.009854
2119,-0.026822
2120,-0.389704
2121,0.209150
2122,0.390414
2123,0.128896
2124,-0.110884
2125,0.239225
2126,0.604341
2127,0.253699
2128,-0.002711
2129,0.045538
2130,-0.043157
2131,-0.286714
2132,-0.144210
2133,0.474252
2134,-0.337248
2135,-0.053778
2136,-0.030975
2137,-0.053972
2138,0.275746
2139,-0.187833
2140,0.203825
2141,-0.339122
2142,-0.076220
2143,0.690746
2144,0.419984
2145,-0.230938
2146,-0.009946
2147,-0.024110
2148,-0.141715
2149,0.114150
2150,-0.042568
2151,-0.026162
2152,0.353254
2153,0.044212
2154,0.128000
2155,0.049724
2156,-0.032270
2157,0.872798
2158,0.411680
2159,0.762679
2160,0.101220
2161,0.011009
2162,-0.003338
2163,0.177428
2164,-0.150498
2165,0.339472
2166,0.379142
2167,0.070910
2168,-0.179339
2169,-0.256038
2170,0.437816
2171,-0.251248
2172,-0.318763
2173,-0.402101
2174,0.013855
2175,0.136292
2176,0.328539
2177,-0.032805
2178,1.328149
2179,0.286147
2180,-0.009168
2181,0.824451
2182,-0.067047
2183,-0.230887
2184,0.378772
2185,0.145319
2186,0.098931
2187,0.288997
2188,0.087560
2189,0.012768
2190,0.245384
2191,0.338563
2192,-0.034524
2193,-0.046575
2194,-0.188441
2195,-0.148396
2196,0.400824
2197,-0.114457
2198,-0.178908
2199,-0.222092
2200,0.817226
2201,0.991090
2202,-0.173043
2203,0.074025
2204,0.357629
2205,-0.051157
2206,0.247222
2207,-0.003125
2208,0.132770
2209,0.165099
2210,-0.266312
2211,-0.505278
2212,-0.137462
2213,0.093075
2214,-0.540942
2215,0.249479
2216,-0.491602
2217,0.390390
2218,-0.416582
2219,0.670696
2220,-0.824482
2221,0.065775
2222,1.054666
2223,0.178074
2224,0.395636
2225,1.079784
2226,0.274436
2227,-0.015104
2228,0.032445
2229,-0.086902
2230,0.056640
2231,0.324053
2232,0.290113
2233,1.195872
2234,0.810510
2235,0.133392
2236,0.150000
2237,0.205265
2238,3.510829
2239,0.619758
2240,0.006848
2241,0.427942
2242,-0.000594
2243,0.559440
2244,0.412252
2245,0.062076
2246,0.285348
2247,0.125898
2248,0.451228
2249,-0.374303
2250,0.302591
2251,0.823457
2252,0.359798
2253,0.417570
2254,0.256382
2255,0.105165
2256,-0.626386
2257,0.025021
2258,0.765255
2259,0.400094
2260,0.571951
2261,0.175663
2262,0.321244
2263,-0.126382
2264,-0.355781
2265,-0.075022
2266,-0.107241
2267,0.201354
2268,0.011903
2269,0.000039
2270,-0.534426
2271,0.094122
2272,0.130352
2273,0.761928
2274,-0.150157
2275,0.031216
2276,0.157683
2277,1.508341
2278,1.294752
2279,-0.353307
2280,0.025296
2281,-0.031913
2282,-0.344440
2283,0.083628
2284,0.682792
2285,0.657187
2286,0.049630
2287,-0.125351
2288,0.664314
2289,-0.064531
2290,0.031609
2291,-0.055097
2292,0.287705
2293,0.324380
2294,0.294883
2295,0.888770
2296,0.029655
2297,-0.025918
2298,0.592883
2299,0.651532
2300,0.271763
2301,0.257684
2302,0.771445
2303,0.283962
2304,0.452272
2305,0.018361
2306,0.268330
2307,0.049339
2308,0.180145
2309,0.291826
2310,0.152301
2311,0.373278
2312,0.765141
2313,0.343940
2314,-0.188373
2315,0.385389
2316,0.891323
2317,0.217242
2318,0.411153
2319,0.300058
2320,0.061794
2321,0.573111
2322,-0.045579
2323,0.244590
2324,0.791131
2325,-0.296657
2326,0.206701
2327,0.123960
2328,0.000542
2329,0.494944
2330,-0.003848
2331,0.134579
2332,0.023854
2333,0.283839
2334,-0.236455
2335,0.394543
2336,0.047267
2337,0.195995
2338,0.709932
2339,0.490999
2340,0.264874
2341,-0.152966
2342,0.119866
2343,0.232542
2344,0.036284
2345,0.522409
2346,1.102913
2347,0.217696
2348,0.457035
2349,-0.287608
2350,-0.168405
2351,-0.153417
2352,0.117686
2353,0.433742
2354,-0.735088
2355,0.378680
2356,0.038286
2357,-0.434234
2358,0.567655
2359,-0.210778
2360,0.140352
2361,0.097896
2362,0.208587
2363,-0.143411
2364,0.813391
2365,-0.406835
2366,0.465966
2367,0.445151
2368,0.014081
2369,-0.068699
2370,-0.067018
2371,0.139409
2372,-0.438028
2373,-0.000213
2374,0.378247
2375,0.004176
2376,0.132952
2377,0.213431
2378,-0.018910
2379,0.607552
2380,0.314289
2381,0.071080
2382,0.228359
2383,0.092243
2384,0.552050
2385,-0.073045
2386,0.046501
2387,0.523936
2388,0.763130
2389,0.026110
2390,0.296410
2391,1.146418
2392,-0.350328
2393,0.392792
2394,0.620115
2395,-0.232740
2396,0.430685
2397,0.273430
2398,0.104148
2399,0.098702
2400,-0.359913
2401,0.122201
2402,0.015483
2403,0.559487
2404,-0.084979
2405,0.222252
2406,0.032830
2407,0.302706
2408,-0.191061
2409,0.019025
2410,0.142653
2411,1.012858
2412,-2.420460
2413,0.185419
2414,0.367997
2415,0.325453
2416,0.060750
2417,0.232101
2418,0.496968
2419,0.269186
2420,0.187996
2421,-0.081126
2422,-0.040482
2423,0.270413
2424,0.628905
2425,0.404506
2426,0.030815
2427,0.080776
2428,-0.295934
2429,0.458109
2430,-0.034396
2431,-0.021200
2432,0.598034
2433,0.020422
2434,-0.136221
2435,0.220364
2436,0.113671
2437,0.101162
2438,0.293446
2439,-0.121318
2440,0.149179
2441,0.598824
2442,0.355196
2443,0.495132
2444,0.952877
2445,0.409322
2446,0.183014
2447,0.179790
2448,0.036967
2449,-0.059134
2450,0.179756
2451,0.250907
2452,-0.031211
2453,0.171610
2454,-0.045536
2455,0.428865
2456,0.809442
2457,-0.017696
2458,0.365828
2459,0.055010
2460,0.376870
2461,0.026890
2462,0.056597
2463,0.122586
2464,0.537341
2465,0.729388
2466,-0.051990
2467,0.173169
2468,0.596482
2469,0.642776
2470,0.437460
2471,0.081804
2472,0.093842
2473,-0.259409
2474,-0.276761
2475,0.652934
2476,0.076402
2477,-0.067047
2478,0.144311
2479,0.910605
2480,1.176033
2481,0.382221
2482,-0.187303
2483,-0.583953
2484,0.291043
2485,-0.220433
2486,1.213550
2487,0.340622
2488,0.472642
2489,0.517318
2490,0.316674
2491,0.403026
2492,1.045754
2493,0.149909
2494,0.674537
2495,0.426720
2496,0.009734
2497,0.276939
2498,0.012847
2499,0.458353
2500,0.007370
2501,0.042997
2502,0.197311
2503,0.214959
2504,0.125447
2505,0.277988
2506,0.712825
2507,-0.285118
2508,-0.413161
2509,-0.024221
2510,-0.001494
2511,1.081265
2512,-0.199651
2513,-0.113203
2514,0.157503
2515,-0.272663
2516,-0.168821
2517,0.090129
2518,0.035124
2519,0.933858
2520,-0.241657
2521,0.207815
2522,-0.073655
2523,0.103219
2524,0.366988
2525,-0.153506
2526,-0.643050
2527,-0.116445
2528,0.695028
2529,0.273597
2530,0.250632
2531,0.355991
2532,0.011284
2533,0.395706
2534,-0.008868
2535,0.207351
2536,-0.157843
2537,0.290721
2538,-0.135297
2539,0.033458
2540,-0.037094
2541,-0.017242
2542,0.313989
2543,0.537383
2544,-0.085330
2545,0.062338
2546,0.612457
2547,0.563451
2548,-0.023532
2549,0.007896
2550,0.603730
2551,0.415211
2552,0.156349
2553,0.108081
2554,0.249854
2555,-0.131222
2556,0.211819
2557,0.342521
2558,0.518079
2559,1.000949
2560,-0.014732
2561,-0.060816
2562,-0.068810
2563,0.186660
2564,-0.041304
2565,0.008189
2566,0.398061
2567,-0.111805
2568,0.432581
2569,0.994892
2570,0.395365
2571,0.170855
2572,0.478556
2573,0.443731
2574,0.430497
2575,0.763162
2576,0.964006
2577,-0.131578
2578,0.033866
2579,0.170905
2580,-0.172520
2581,0.891097
2582,0.202850
2583,0.248462
2584,-0.086523
2585,0.353138
2586,-0.078212
2587,0.068604
2588,-0.180701
2589,0.014755
2590,-0.149897
2591,0.136303
2592,0.086428
2593,-0.018363
2594,0.174231
2595,0.215679
2596,0.022463
2597,0.358498
2598,0.155034
2599,0.067289
2600,0.084071
2601,0.399626
2602,0.115605
2603,0.683112
2604,0.768410
2605,0.011055
2606,0.166444
2607,0.433966
2608,-0.280333
2609,0.051780
2610,0.364844
2611,0.075925
2612,-0.103904
2613,0.419230
2614,0.159678
2615,0.610119
2616,0.294147
2617,0.470283
2618,0.157406
2619,-0.050520
2620,0.246836
2621,-0.090038
2622,-0.138338
2623,0.190338
2624,-7.477612
2625,-0.099233
2626,-0.347363
2627,0.287546
2628,0.553514
2629,-0.146696
2630,0.031390
2631,1.024074
2632,0.569784
2633,0.196769
2634,0.028959
2635,0.241388
2636,0.168720
2637,-0.020621
2638,0.222773
2639,0.075196
2640,0.086284
2641,-0.467981
2642,0.108822
2643,0.248207
2644,0.754033
2645,0.297190
2646,0.280945
2647,0.139922
2648,0.016055
2649,-0.025803
2650,0.068331
2651,0.383150
2652,0.352236
2653,0.599419
2654,0.794503
2655,-0.047828
2656,0.031898
2657,0.025696
2658,0.392530
2659,-0.231510
2660,0.656883
2661,0.430191
2662,0.288845
2663,0.215253
2664,0.734092
2665,-0.019489
2666,-0.473030
2667,-0.434224
2668,0.396817
2669,-0.127575
2670,0.190252
2671,1.540077
2672,0.058436
2673,0.284062
2674,-0.037140
2675,0.069957
2676,0.099729
2677,0.267338
2678,0.638251
2679,0.507775
2680,0.216325
2681,0.203322
2682,0.099013
2683,-0.177801
2684,0.212387
2685,0.208955
2686,-0.230556
2687,0.784413
2688,0.146135
2689,-0.415427
2690,0.432506
2691,0.121592
2692,0.963947
2693,0.531974
2694,0.726566
2695,0.397271
2696,0.127511
2697,0.094450
2698,-0.105327
2699,0.034912
2700,-0.117304
2701,0.009290
2702,0.058238
2703,0.436209
2704,0.121366
2705,0.295919
2706,1.438155
2707,-0.346416
2708,-0.072314
2709,0.376587
2710,-0.354498
2711,0.288435
2712,0.002439
2713,0.085745
2714,0.534325
2715,-0.053830
2716,0.149497
2717,0.029205
2718,-0.194383
2719,-2.514155
2720,0.026103
2721,0.005869
2722,0.449348
2723,0.161862
2724,0.167239
2725,-0.070179
2726,-0.011876
2727,-0.081039
2728,0.349996
2729,-0.146155
2730,-0.059874
2731,-0.025067
2732,-0.023865
2733,0.170679
2734,0.211194
2735,0.324434
2736,0.114445
2737,2.280914
2738,0.079347
2739,0.138039
2740,0.072822
2741,0.196066
2742,0.046534
2743,0.741040
2744,0.245777
2745,0.295918
2746,-0.062903
2747,0.294144
2748,-0.186953
2749,0.639992
2750,-0.033586
2751,0.347300
2752,0.115820
2753,0.714186
2754,-0.076791
2755,-0.448144
2756,-0.055977
2757,0.401941
2758,0.078735
2759,0.006208
2760,0.923340
2761,-0.008209
2762,0.387071
2763,0.413499
2764,0.565652
2765,0.583915
2766,-0.127461
2767,-0.088705
2768,0.163975
2769,0.233745
2770,0.855036
2771,0.319128
2772,0.063249
2773,1.146626
2774,0.171206
2775,-0.277480
2776,0.080603
2777,-0.071611
2778,0.167582
2779,0.165520
2780,-0.126141
2781,0.883959
2782,0.073455
2783,0.132988
2784,0.272737
2785,0.331499
2786,-0.476028
2787,0.054972
2788,0.148797
2789,0.087843
2790,-0.180409
2791,1.046800
2792,-0.088944
2793,-0.019348
2794,-0.176683
2795,0.151768
2796,-0.048778
2797,-0.474967
2798,-0.049137
2799,0.934881
2800,0.334988
2801,-0.175258
2802,0.076378
2803,0.170226
2804,-0.341561
2805,-0.155122
2806,-0.062855
2807,0.315354
2808,-0.052382
2809,0.171376
2810,0.137227
2811,-0.735472
2812,0.417322
2813,-0.108186
2814,0.445120
2815,0.143370
2816,0.044617
2817,-0.288970
2818,0.164111
2819,0.069489
2820,0.512017
2821,1.164489
2822,0.585532
2823,0.220996
2824,0.615040
2825,0.335377
2826,-0.124191
2827,0.095403
2828,0.219095
2829,0.430866
2830,0.226646
2831,0.104637
2832,-0.213098
2833,0.222150
2834,0.049605
2835,0.143762
2836,0.373700
2837,0.130819
2838,0.807997
2839,0.130005
2840,0.054923
2841,0.603610
2842,0.435321
2843,0.339361
2844,0.530686
2845,0.641333
2846,-0.213536
2847,0.257214
2848,1.038549
2849,0.339732
2850,-0.012525
2851,0.806452
2852,-0.119317
2853,0.389728
2854,0.014347
2855,0.061516
2856,-0.506853
2857,0.530561
2858,0.301506
2859,0.975027
2860,-0.044587
2861,-0.156018
2862,0.503188
2863,0.038299
2864,0.255312
2865,0.246954
2866,0.085059
2867,0.445830
2868,0.151956
2869,0.412718
2870,0.270626
2871,0.134103
2872,0.508364
2873,0.231757
2874,0.270391
2875,-0.079541
2876,0.528714
2877,-0.009794
2878,0.376066
2879,0.474078
2880,0.348532
2881,0.297341
2882,0.126448
2883,0.073112
2884,0.250601
2885,0.106562
2886,-0.119066
2887,-0.115632
2888,-0.024784
2889,-0.341399
2890,0.277385
2891,-0.207060
2892,-0.254997
2893,-0.051934
2894,-0.068270
2895,0.266052
2896,-0.083002
2897,0.323016
2898,0.109145
2899,0.099531
2900,0.000958
2901,-0.066198
2902,0.405470
2903,0.336810
2904,0.472663
2905,-0.161980
2906,0.335889
2907,0.185395
2908,0.506971
2909,0.229589
2910,-0.058738
2911,-0.249943
2912,0.234537
2913,0.167831
2914,0.015205
2915,0.633358
2916,0.187907
2917,0.004842
2918,-1.901131
2919,-0.060634
2920,0.240780
2921,0.182480
2922,0.046331
2923,-0.005768
2924,0.281659
2925,0.318047
2926,0.102228
2927,0.185205
2928,-0.043752
2929,-0.256442
2930,0.112554
2931,0.049770
2932,0.512226
2933,0.092944
2934,0.308960
2935,-0.210439
2936,-0.027587
2937,0.227466
2938,0.238633
2939,0.357476
2940,1.338928
2941,0.535947
2942,0.226056
2943,-0.078772
2944,0.542519
2945,0.422642
2946,0.642237
2947,0.002365
2948,0.022221
2949,-0.192027
2950,-0.008717
2951,-0.271086
2952,0.680102
2953,1.326604
2954,-0.020850
2955,0.000924
2956,0.330278
2957,0.106622
2958,0.434641
2959,1.465060
2960,0.570259
2961,-0.289215
2962,0.232785
2963,0.974953
2964,0.033526
2965,0.322074
2966,0.425015
2967,0.041862
2968,0.434560
2969,0.218212
2970,0.108703
2971,-0.308859
2972,0.089219
2973,0.429194
2974,0.432737
2975,0.244882
2976,-0.775091
2977,-0.073456
2978,0.522785
2979,0.085251
2980,0.004749
2981,-0.230736
2982,-0.341651
2983,-0.067689
2984,-1.049511
2985,-0.037301
2986,-0.013967
2987,0.277081
2988,0.136907
2989,0.124928
2990,-0.677944
2991,0.069571
2992,-0.100230
2993,0.295674
2994,0.800313
2995,0.676586
2996,0.289344
2997,0.827346
2998,0.235826
2999,-0.400636
3000,0.748387
3001,0.449836
3002,0.981745
3003,0.209144
3004,0.319190
3005,0.457204
3006,0.048353
3007,0.219081
3008,0.023632
3009,0.146457
3010,0.810051
3011,-0.042234
3012,-0.035455
3013,0.240864
3014,0.112742
3015,-0.147088
3016,-0.806796
3017,1.164308
3018,0.085616
3019,0.400402
3020,-0.113162
3021,0.489152
3022,1.071342
3023,1.212598
3024,0.161874
3025,-2.011189
3026,0.160434
3027,0.190071
3028,0.090725
3029,-0.612549
3030,0.080083
3031,-0.115350
3032,0.685588
3033,0.006176
3034,0.512713
3035,-0.065781
3036,0.255221
3037,0.075615
3038,-0.168677
3039,0.653040
3040,1.363504
3041,0.972443
3042,-0.183210
3043,0.683898
3044,-0.122910
3045,0.256637
3046,-0.146587
3047,-0.068563
3048,0.179752
3049,0.121185
3050,-0.083386
3051,-0.010166
3052,0.562727
3053,1.110144
3054,0.783968
3055,0.026516
3056,-0.002447
3057,-0.054087
3058,0.465823
3059,0.003220
3060,0.250217
3061,0.089970
3062,0.753244
3063,0.208451
3064,0.059840
3065,0.797555
3066,0.111814
3067,0.146677
3068,0.207781
3069,-0.238587
3070,0.371342
3071,0.030626
3072,0.524931
3073,-0.223422
3074,-0.094833
3075,0.010033
3076,0.611161
3077,0.204810
3078,0.746339
3079,0.399341
3080,0.021163
3081,0.441646
3082,-0.170955
3083,0.624363
3084,1.437675
3085,0.372720
3086,-0.140343
3087,-0.060697
3088,-0.067022
3089,-0.463983
3090,0.715881
3091,0.065198
3092,0.214432
3093,0.199437
3094,-0.102046
3095,-0.495153
3096,0.343633
3097,0.146205
3098,-0.092105
3099,-0.337884
3100,-0.232510
3101,-0.087725
3102,0.689618
3103,-0.088454
3104,0.297356
3105,0.154010
3106,-0.095530
3107,0.040821
3108,0.503800
3109,0.035528
3110,0.159925
3111,0.084821
3112,-0.017063
3113,0.461321
3114,1.195716
3115,-0.082803
3116,-0.325060
3117,0.343583
3118,0.424941
3119,0.540208
3120,-0.046998
3121,-0.516787
3122,0.333379
3123,0.126409
3124,-0.282773
3125,0.013507
3126,2.062507
3127,-0.228536
3128,0.201112
3129,0.110635
3130,0.349725
3131,-0.262137
3132,0.307497
3133,-0.196368
3134,-0.139531
3135,0.114885
3136,0.380016
3137,0.090599
3138,0.281109
3139,0.308116
3140,-0.213459
3141,0.104508
3142,0.127359
3143,-0.110150
3144,-0.097852
3145,0.170603
3146,0.473468
3147,0.194701
3148,0.085463
3149,0.832550
3150,0.084222
3151,-0.008151
3152,0.003331
3153,0.204845
3154,0.035749
3155,0.051620
3156,0.221757
3157,-0.102110
3158,0.159939
3159,0.370142
3160,1.225620
3161,0.104316
3162,0.174754
3163,0.013658
3164,0.291313
3165,0.043045
3166,0.075627
3167,-0.042992
3168,0.299155
3169,-0.162203
3170,0.498692
3171,0.342763
3172,-0.234968
3173,0.199501
3174,0.992845
3175,-0.069063
3176,0.176967
3177,0.046585
3178,-0.491967
3179,0.053162
3180,0.909804
3181,0.658507
3182,0.340896
3183,0.994476
3184,0.659779
3185,2.782661
3186,0.050687
3187,0.141242
3188,0.996480
3189,-0.036966
3190,-0.154108
3191,0.296390
3192,0.089629
3193,-0.192239
3194,0.203604
3195,0.043512
3196,-0.158167
3197,0.410763
3198,-0.102061
3199,0.153031
3200,0.158116
3201,0.905737
3202,0.174415
3203,0.162819
3204,0.165827
3205,0.609459
3206,0.261821
3207,0.701875
3208,0.688117
3209,-0.151333
3210,-0.112642
3211,0.068396
3212,-0.656263
3213,-0.145068
3214,0.009405
3215,0.922869
3216,0.133410
3217,0.277872
3218,-0.098235
3219,-0.007141
3220,0.274466
3221,1.045141
3222,0.402263
3223,0.086766
3224,0.030877
3225,-0.305262
3226,-0.135098
3227,0.047261
3228,0.047227
3229,0.220936
3230,1.165937
3231,0.956581
3232,-0.121931
3233,0.099045
3234,0.035709
3235,0.272520
3236,0.327911
3237,0.024789
3238,1.602995
3239,0.213692
3240,-0.029387
3241,0.289307
3242,0.634054
3243,0.046342
3244,-0.553528
3245,0.475195
3246,0.109693
3247,0.154621
3248,0.061934
3249,0.485665
3250,-0.058446
3251,-0.099262
3252,0.134514
3253,-0.016449
3254,-0.065794
3255,-0.169517
3256,-0.297794
3257,0.053972
3258,0.071902
3259,0.011291
3260,0.176974
3261,-0.239577
3262,0.198242
3263,0.460218
3264,0.231273
3265,0.640720
3266,0.179891
3267,0.048537
3268,-0.167640
3269,0.013614
3270,0.009613
3271,-0.450672
3272,-0.067406
3273,0.224433
3274,0.440515
3275,0.132601
3276,0.821161
3277,-0.442692
3278,0.011668
3279,0.018934
3280,0.025432
3281,0.374772
3282,0.210293
3283,0.002325
3284,0.115006
3285,0.460339
3286,0.563220
3287,0.141666
3288,-0.368068
3289,0.040918
3290,-0.307329
3291,-0.034399
3292,0.230054
3293,0.706916
3294,0.509647
3295,0.282420
3296,-0.051280
3297,0.057806
3298,-0.133374
3299,0.168072
3300,0.461437
3301,0.106941
3302,0.635693
3303,0.150970
3304,0.361022
3305,0.032710
3306,0.028563
3307,0.633700
3308,0.867955
3309,0.366321
3310,0.093117
3311,0.604433
3312,0.404678
3313,-0.287105
3314,0.196853
3315,0.638161
3316,0.691844
3317,0.514901
3318,-0.531654
3319,0.276168
3320,-0.136585
3321,0.550561
3322,0.189214
3323,0.197553
3324,0.109450
3325,0.285257
3326,0.040958
3327,0.372750
3328,0.023259
3329,0.132928
3330,0.129878
3331,0.298084
3332,0.050013
3333,-0.005220
3334,-0.023680
3335,-0.074282
3336,0.108091
3337,-0.099067
3338,0.183116
3339,0.312267
3340,0.379259
3341,0.105214
3342,0.540711
3343,-0.043595
3344,0.151974
3345,-0.276942
3346,0.252634
3347,0.371114
3348,0.143330
3349,0.065556
3350,0.124749
3351,0.872579
3352,0.398517
3353,0.105215
3354,-0.214940
3355,0.328009
3356,0.166215
3357,0.678522
3358,0.144955
3359,0.028661
3360,-0.069235
3361,0.360064
3362,0.639247
3363,0.043607
3364,0.373371
3365,0.641804
3366,0.090003
3367,0.608016
3368,-0.083729
3369,0.029565
3370,0.164065
3371,0.354663
3372,0.166647
3373,0.004022
3374,0.218133
3375,0.089186
3376,0.408154
3377,0.144689
3378,-0.067292
3379,0.286384
3380,-0.394053
3381,0.202561
3382,-0.128611
3383,0.048686
3384,0.176637
3385,0.098612
3386,-0.040882
3387,0.184592
3388,0.699501
3389,-0.254250
3390,-0.048547
3391,0.293187
3392,-0.099456
3393,0.260034
3394,-0.181913
3395,-0.177855
3396,0.910356
3397,-0.032311
3398,-0.155744
3399,0.254327
3400,-0.021675
3401,0.191268
3402,-0.268943
3403,-0.241073
3404,-0.263950
3405,0.298311
3406,0.106472
3407,0.252647
3408,-0.147984
3409,-0.106220
3410,0.285425
3411,0.230990
3412,-0.060601
3413,-0.064894
3414,-0.082946
3415,-0.134343
3416,0.339223
3417,0.253543
3418,0.002518
3419,-0.135784
3420,-0.673342
3421,0.670728
3422,-0.810363
3423,0.389762
3424,-0.002027
3425,0.326256
3426,-0.059257
3427,-0.076237
3428,0.261815
3429,-0.010728
3430,-0.138938
3431,-0.009960
3432,-0.314316
3433,0.117232
3434,0.190613
3435,-0.016781
3436,0.037638
3437,0.238205
3438,0.024617
3439,0.429684
3440,0.399113
3441,0.270550
3442,0.719199
3443,-0.355952
3444,-0.079134
3445,0.227231
3446,0.147109
3447,0.183312
3448,-0.003514
3449,0.754844
3450,0.981360
3451,0.338879
3452,-0.257171
3453,0.149881
3454,-0.118324
3455,0.231619
3456,0.041528
3457,0.058719
3458,-0.015654
3459,0.072641
3460,0.238219
3461,0.161022
3462,0.125045
3463,0.223332
3464,0.226722
3465,0.228872
3466,-0.060913
3467,0.257870
3468,0.638859
3469,0.557970
3470,-0.027140
3471,-0.165574
3472,0.164456
3473,0.311169
3474,0.007156
3475,-0.048551
3476,0.506636
3477,-0.406008
3478,0.229680
3479,0.489075
3480,0.151305
3481,-0.188381
3482,0.146998
3483,0.028787
3484,-0.381305
3485,-0.029858
